scenario,operation,second,latency_ms,ok
duckdb,product page,25.900,1.956,true
duckdb,product page,25.910,1.756,true
duckdb,checkout,25.920,14.880,true
duckdb,product page,25.930,1.471,true
duckdb,product page,25.940,1.041,true
duckdb,product page,25.950,1.345,true
duckdb,checkout,25.960,17.400,true
duckdb,order history,25.970,0.989,true
duckdb,product page,25.980,-0.044,true
duckdb,product page,25.990,1.308,true
duckdb,order history,26.000,1.185,true
duckdb,product page,26.010,2.701,true
duckdb,order history,26.020,0.115,true
duckdb,product page,26.030,4.562,true
duckdb,product page,26.040,1.578,true
duckdb,product page,26.050,2.825,true
duckdb,product page,26.060,0.904,true
duckdb,order history,26.070,0.217,true
duckdb,product page,26.080,1.326,true
duckdb,product page,26.090,1.404,true
duckdb,product page,26.100,2.566,true
duckdb,product page,26.110,2.253,true
duckdb,product page,26.120,0.806,true
duckdb,product page,26.130,1.512,true
duckdb,product page,26.140,1.277,true
duckdb,product page,26.150,1.413,true
duckdb,order history,26.160,0.773,true
duckdb,product page,26.170,1.671,true
duckdb,product page,26.180,1.596,true
duckdb,product page,26.190,0.920,true
duckdb,product page,26.200,1.832,true
duckdb,checkout,26.210,18.746,true
duckdb,product page,26.220,1.399,true
duckdb,product page,26.230,4.909,true
duckdb,product page,26.240,0.824,true
duckdb,product page,26.250,1.480,true
duckdb,product page,26.260,1.468,true
duckdb,order history,26.270,0.848,true
duckdb,product page,26.280,2.596,true
duckdb,order history,26.290,0.325,true
duckdb,product page,26.300,1.798,true
duckdb,product page,26.310,1.701,true
duckdb,product page,26.320,1.889,true
duckdb,product page,26.330,1.192,true
duckdb,product page,26.340,1.391,true
duckdb,order history,26.350,1.254,true
duckdb,product page,26.360,1.702,true
duckdb,product page,26.370,3.982,true
duckdb,checkout,26.380,14.886,true
duckdb,checkout,26.390,16.033,true
duckdb,product page,26.400,1.736,true
duckdb,product page,26.410,1.620,true
duckdb,product page,26.420,1.858,true
duckdb,product page,26.430,2.021,true
duckdb,product page,26.440,1.746,true
duckdb,product page,26.450,2.563,true
duckdb,checkout,26.460,20.046,true
duckdb,product page,26.470,1.767,true
duckdb,product page,26.480,1.759,true
duckdb,checkout,26.490,22.661,true
duckdb,product page,26.500,1.647,true
duckdb,order history,26.510,1.576,true
duckdb,product page,26.520,3.197,true
duckdb,product page,26.530,3.446,true
duckdb,checkout,26.540,20.626,true
duckdb,product page,26.550,2.054,true
duckdb,order history,26.560,1.068,true
duckdb,order history,26.570,0.183,true
duckdb,product page,26.580,2.772,true
duckdb,product page,26.590,2.889,true
duckdb,product page,26.600,2.708,true
duckdb,checkout,26.610,13.299,true
duckdb,product page,26.620,1.497,true
duckdb,product page,26.630,3.599,true
duckdb,product page,26.640,1.582,true
duckdb,product page,26.650,3.170,true
duckdb,order history,26.660,1.867,true
duckdb,product page,26.670,4.206,true
duckdb,product page,26.680,3.331,true
duckdb,product page,26.690,2.962,true
duckdb,product page,26.700,2.518,true
duckdb,product page,26.710,1.609,true
duckdb,product page,26.720,1.369,true
duckdb,product page,26.730,2.507,true
duckdb,checkout,26.740,16.608,true
duckdb,product page,26.750,0.959,true
duckdb,product page,26.760,1.452,true
duckdb,product page,26.770,1.849,true
duckdb,product page,26.780,2.124,true
duckdb,product page,26.790,2.807,true
duckdb,product page,26.800,1.242,true
duckdb,product page,26.810,3.080,true
duckdb,product page,26.820,0.403,true
duckdb,product page,26.830,1.859,true
duckdb,product page,26.840,1.961,true
duckdb,product page,26.850,1.973,true
duckdb,product page,26.860,1.285,true
duckdb,order history,26.870,0.404,true
duckdb,product page,26.880,1.078,true
duckdb,order history,26.890,0.726,true
duckdb,product page,26.900,1.329,true
duckdb,order history,26.910,0.053,true
duckdb,product page,26.920,0.802,true
duckdb,product page,26.930,4.970,true
duckdb,product page,26.940,1.866,true
duckdb,product page,26.950,0.925,true
duckdb,product page,26.960,1.035,true
duckdb,product page,26.970,1.239,true
duckdb,product page,26.980,1.522,true
duckdb,product page,26.990,1.611,true
duckdb,order history,27.000,0.040,true
duckdb,checkout,27.010,16.196,true
duckdb,order history,27.020,0.409,true
duckdb,product page,27.030,1.484,true
duckdb,product page,27.040,2.044,true
duckdb,checkout,27.050,13.816,true
duckdb,order history,27.060,0.774,true
duckdb,product page,27.070,1.233,true
duckdb,product page,27.080,1.482,true
duckdb,product page,27.090,1.571,true
duckdb,checkout,27.100,15.286,true
duckdb,order history,27.110,-0.076,true
duckdb,product page,27.120,0.853,true
duckdb,product page,27.130,1.212,true
duckdb,product page,27.140,2.232,true
duckdb,product page,27.150,1.817,true
duckdb,order history,27.160,1.015,true
duckdb,product page,27.170,1.594,true
duckdb,order history,27.180,1.903,true
duckdb,checkout,27.190,22.537,true
duckdb,product page,27.200,3.488,true
duckdb,checkout,27.210,24.606,true
duckdb,checkout,27.220,22.262,true
duckdb,product page,27.230,1.825,true
duckdb,product page,27.240,2.239,true
duckdb,product page,27.250,3.377,true
duckdb,checkout,27.260,19.148,true
duckdb,product page,27.270,5.103,true
duckdb,product page,27.280,4.327,true
duckdb,order history,27.290,1.087,true
duckdb,checkout,27.300,18.835,true
duckdb,product page,27.310,3.187,true
duckdb,product page,27.320,2.543,true
duckdb,product page,27.330,3.279,true
duckdb,product page,27.340,2.654,true
duckdb,product page,27.350,2.165,true
duckdb,order history,27.360,2.727,true
duckdb,product page,27.370,2.992,true
duckdb,order history,27.380,1.478,true
duckdb,order history,27.390,2.189,true
duckdb,product page,27.400,3.217,true
duckdb,product page,27.410,1.292,true
duckdb,product page,27.420,3.197,true
duckdb,product page,27.430,0.803,true
duckdb,product page,27.440,0.915,true
duckdb,order history,27.450,1.226,true
duckdb,product page,27.460,2.297,true
duckdb,checkout,27.470,12.379,true
duckdb,product page,27.480,2.136,true
duckdb,product page,27.490,0.892,true
duckdb,product page,27.500,1.094,true
duckdb,product page,27.510,2.056,true
duckdb,product page,27.520,1.341,true
duckdb,order history,27.530,1.526,true
duckdb,order history,27.540,0.950,true
duckdb,product page,27.550,1.319,true
duckdb,product page,27.560,0.996,true
duckdb,product page,27.570,1.249,true
duckdb,product page,27.580,1.520,true
duckdb,product page,27.590,1.817,true
duckdb,product page,27.600,-0.016,true
duckdb,product page,27.610,1.030,true
duckdb,product page,27.620,1.199,true
duckdb,product page,27.630,1.478,true
duckdb,product page,27.640,4.683,true
duckdb,product page,27.650,1.839,true
duckdb,product page,27.660,0.748,true
duckdb,order history,27.670,5.305,true
duckdb,product page,27.680,3.279,true
duckdb,product page,27.690,1.257,true
duckdb,product page,27.700,1.185,true
duckdb,product page,27.710,1.421,true
duckdb,product page,27.720,3.012,true
duckdb,checkout,27.730,15.606,true
duckdb,product page,27.740,1.102,true
duckdb,product page,27.750,1.212,true
duckdb,order history,27.760,0.565,true
duckdb,product page,27.770,2.043,true
duckdb,product page,27.780,1.801,true
duckdb,product page,27.790,1.031,true
duckdb,product page,27.800,1.319,true
duckdb,order history,27.810,1.248,true
duckdb,product page,27.820,1.613,true
duckdb,product page,27.830,1.733,true
duckdb,product page,27.840,0.920,true
duckdb,checkout,27.850,14.498,true
duckdb,product page,27.860,1.233,true
duckdb,product page,27.870,1.473,true
duckdb,product page,27.880,1.746,true
duckdb,order history,27.890,1.129,true
duckdb,product page,27.900,1.084,true
duckdb,product page,27.910,2.873,true
duckdb,product page,27.920,1.600,true
duckdb,order history,27.930,0.975,true
duckdb,order history,27.940,0.163,true
duckdb,order history,27.950,0.410,true
duckdb,order history,27.960,0.562,true
duckdb,product page,27.970,1.708,true
duckdb,product page,27.980,1.934,true
duckdb,checkout,27.990,14.986,true
duckdb,product page,28.000,60.542,true
duckdb,order history,28.010,0.610,true
duckdb,order history,28.020,1.277,true
duckdb,product page,28.030,2.577,true
duckdb,checkout,28.040,18.598,true
duckdb,order history,28.050,0.540,true
duckdb,checkout,28.060,19.296,true
duckdb,product page,28.070,2.096,true
duckdb,product page,28.080,1.389,true
duckdb,product page,28.090,2.134,true
duckdb,product page,28.100,2.369,true
duckdb,product page,28.110,3.284,true
duckdb,order history,28.120,0.429,true
duckdb,order history,28.130,0.749,true
duckdb,product page,28.140,2.194,true
duckdb,product page,28.150,2.636,true
duckdb,product page,28.160,1.431,true
duckdb,order history,28.170,0.680,true
duckdb,product page,28.180,2.288,true
duckdb,product page,28.190,2.926,true
duckdb,product page,28.200,1.532,true
duckdb,product page,28.210,1.615,true
duckdb,product page,28.220,1.435,true
duckdb,product page,28.230,2.073,true
duckdb,product page,28.240,2.306,true
duckdb,product page,28.250,3.467,true
duckdb,checkout,28.260,25.720,true
duckdb,product page,28.270,3.522,true
duckdb,product page,28.280,3.804,true
duckdb,checkout,28.290,17.057,true
duckdb,order history,28.300,2.567,true
duckdb,product page,28.310,2.230,true
duckdb,order history,28.320,0.260,true
duckdb,product page,28.330,5.079,true
duckdb,product page,28.340,1.418,true
duckdb,checkout,28.350,19.191,true
duckdb,order history,28.360,2.160,true
duckdb,checkout,28.370,17.158,true
duckdb,product page,28.380,0.147,true
duckdb,product page,28.390,1.645,true
duckdb,product page,28.400,5.222,true
duckdb,product page,28.410,1.886,true
duckdb,product page,28.420,1.405,true
duckdb,product page,28.430,1.377,true
duckdb,product page,28.440,1.611,true
duckdb,product page,28.450,1.008,true
duckdb,product page,28.460,1.620,true
duckdb,product page,28.470,0.094,true
duckdb,product page,28.480,2.223,true
duckdb,checkout,28.490,13.243,true
duckdb,order history,28.500,1.172,true
duckdb,product page,28.510,1.641,true
duckdb,product page,28.520,0.621,true
duckdb,checkout,28.530,16.685,true
duckdb,product page,28.540,1.596,true
duckdb,checkout,28.550,14.123,true
duckdb,product page,28.560,4.929,true
duckdb,product page,28.570,1.623,true
duckdb,product page,28.580,1.284,true
duckdb,product page,28.590,1.577,true
duckdb,order history,28.600,1.202,true
duckdb,product page,28.610,1.606,true
duckdb,product page,28.620,1.967,true
duckdb,product page,28.630,0.907,true
duckdb,product page,28.640,1.446,true
duckdb,product page,28.650,1.578,true
duckdb,product page,28.660,0.219,true
duckdb,product page,28.670,1.343,true
duckdb,product page,28.680,1.493,true
duckdb,product page,28.690,1.680,true
duckdb,order history,28.700,0.852,true
duckdb,product page,28.710,3.125,true
duckdb,order history,28.720,0.548,true
duckdb,product page,28.730,2.639,true
duckdb,order history,28.740,0.657,true
duckdb,product page,28.750,3.596,true
duckdb,product page,28.760,2.468,true
duckdb,product page,28.770,4.099,true
duckdb,product page,28.780,2.390,true
duckdb,product page,28.790,2.227,true
duckdb,order history,28.800,1.945,true
duckdb,product page,28.810,1.685,true
duckdb,order history,28.820,1.536,true
duckdb,product page,28.830,2.833,true
duckdb,order history,28.840,2.433,true
duckdb,product page,28.850,2.404,true
duckdb,order history,28.860,0.614,true
duckdb,order history,28.870,1.204,true
duckdb,order history,28.880,1.515,true
duckdb,product page,28.890,2.910,true
duckdb,product page,28.900,2.218,true
duckdb,checkout,28.910,22.852,true
duckdb,product page,28.920,6.445,true
duckdb,product page,28.930,3.104,true
duckdb,product page,28.940,5.208,true
duckdb,product page,28.950,2.457,true
duckdb,order history,28.960,1.759,true
duckdb,product page,28.970,8.737,true
duckdb,product page,28.980,1.281,true
duckdb,product page,28.990,1.959,true
duckdb,checkout,29.000,17.324,true
duckdb,product page,29.010,2.258,true
duckdb,product page,29.020,1.792,true
duckdb,product page,29.030,1.446,true
duckdb,order history,29.040,0.847,true
duckdb,order history,29.050,-0.871,true
duckdb,product page,29.060,0.799,true
duckdb,product page,29.070,2.217,true
duckdb,product page,29.080,0.057,true
duckdb,product page,29.090,1.407,true
duckdb,order history,29.100,1.260,true
duckdb,order history,29.110,-0.489,true
duckdb,product page,29.120,1.378,true
duckdb,checkout,29.130,15.980,true
duckdb,product page,29.140,-0.011,true
duckdb,product page,29.150,1.771,true
duckdb,product page,29.160,2.073,true
duckdb,product page,29.170,1.209,true
duckdb,order history,29.180,0.637,true
duckdb,product page,29.190,2.084,true
duckdb,product page,29.200,1.636,true
duckdb,product page,29.210,1.922,true
duckdb,product page,29.220,1.854,true
duckdb,product page,29.230,1.148,true
duckdb,product page,29.240,1.386,true
duckdb,order history,29.250,1.433,true
duckdb,checkout,29.260,16.853,true
duckdb,product page,29.270,1.272,true
duckdb,product page,29.280,1.575,true
duckdb,order history,29.290,-0.893,true
duckdb,order history,29.300,0.462,true
duckdb,order history,29.310,0.191,true
duckdb,checkout,29.320,13.673,true
duckdb,product page,29.330,1.394,true
duckdb,product page,29.340,1.438,true
duckdb,product page,29.350,1.721,true
duckdb,product page,29.360,0.010,true
duckdb,product page,29.370,1.171,true
duckdb,product page,29.380,1.361,true
duckdb,product page,29.390,1.494,true
duckdb,product page,29.400,2.182,true
duckdb,product page,29.410,1.841,true
duckdb,product page,29.420,1.200,true
duckdb,checkout,29.430,12.737,true
duckdb,product page,29.440,1.613,true
duckdb,product page,29.450,1.984,true
duckdb,product page,29.460,-0.017,true
duckdb,product page,29.470,1.252,true
duckdb,order history,29.480,1.079,true
duckdb,product page,29.490,0.946,true
duckdb,checkout,29.500,21.770,true
duckdb,product page,29.510,2.624,true
duckdb,order history,29.520,0.434,true
duckdb,checkout,29.530,16.337,true
duckdb,product page,29.540,2.379,true
duckdb,product page,29.550,1.974,true
duckdb,order history,29.560,0.409,true
duckdb,product page,29.570,1.436,true
duckdb,product page,29.580,1.999,true
duckdb,order history,29.590,0.912,true
duckdb,product page,29.600,1.169,true
duckdb,order history,29.610,2.609,true
duckdb,product page,29.620,2.137,true
duckdb,order history,29.630,1.267,true
duckdb,product page,29.640,3.163,true
duckdb,order history,29.650,1.034,true
duckdb,checkout,29.660,17.072,true
duckdb,product page,29.670,2.205,true
duckdb,product page,29.680,1.980,true
duckdb,checkout,29.690,16.681,true
duckdb,order history,29.700,1.075,true
duckdb,product page,29.710,3.524,true
duckdb,product page,29.720,2.569,true
duckdb,product page,29.730,3.812,true
duckdb,product page,29.740,2.280,true
duckdb,product page,29.750,2.554,true
duckdb,checkout,29.760,18.452,true
duckdb,checkout,29.770,23.252,true
duckdb,product page,29.780,2.752,true
duckdb,checkout,29.790,20.734,true
duckdb,order history,29.800,0.796,true
duckdb,product page,29.810,1.956,true
duckdb,order history,29.820,2.667,true
duckdb,product page,29.830,1.892,true
duckdb,order history,29.840,1.154,true
duckdb,product page,29.850,2.192,true
duckdb,order history,29.860,5.879,true
duckdb,product page,29.870,4.373,true
duckdb,product page,29.880,2.643,true
duckdb,product page,29.890,1.800,true
duckdb,product page,29.900,2.127,true
duckdb,product page,29.910,2.275,true
duckdb,order history,29.920,1.990,true
duckdb,product page,29.930,2.862,true
duckdb,product page,29.940,1.758,true
duckdb,product page,29.950,1.898,true
duckdb,product page,29.960,2.353,true
duckdb,order history,29.970,0.654,true
duckdb,product page,29.980,1.900,true
duckdb,order history,29.990,0.510,true
duckdb,product page,30.000,2.349,true
duckdb,product page,30.010,7.094,true
duckdb,checkout,30.020,19.170,true
duckdb,order history,30.030,0.759,true
duckdb,order history,30.040,0.893,true
duckdb,order history,30.050,1.699,true
duckdb,order history,30.060,0.269,true
duckdb,product page,30.070,1.291,true
duckdb,product page,30.080,0.969,true
duckdb,order history,30.090,5.223,true
duckdb,product page,30.100,2.311,true
duckdb,product page,30.110,1.570,true
duckdb,checkout,30.120,15.594,true
duckdb,product page,30.130,1.553,true
duckdb,order history,30.140,0.447,true
duckdb,product page,30.150,1.316,true
duckdb,product page,30.160,3.487,true
duckdb,product page,30.170,0.795,true
duckdb,product page,30.180,0.931,true
duckdb,product page,30.190,1.198,true
duckdb,product page,30.200,1.456,true
duckdb,product page,30.210,1.687,true
duckdb,product page,30.220,1.955,true
duckdb,product page,30.230,0.989,true
duckdb,order history,30.240,0.482,true
duckdb,product page,30.250,2.351,true
duckdb,order history,30.260,1.109,true
duckdb,product page,30.270,1.611,true
duckdb,order history,30.280,-0.090,true
duckdb,product page,30.290,1.008,true
duckdb,product page,30.300,2.170,true
duckdb,order history,30.310,1.143,true
duckdb,product page,30.320,1.786,true
duckdb,checkout,30.330,13.948,true
duckdb,product page,30.340,1.242,true
duckdb,product page,30.350,1.559,true
duckdb,checkout,30.360,24.428,true
duckdb,product page,30.370,3.372,true
duckdb,product page,30.380,6.987,true
duckdb,product page,30.390,3.074,true
duckdb,order history,30.400,1.022,true
duckdb,product page,30.410,2.311,true
duckdb,product page,30.420,2.033,true
duckdb,order history,30.430,-0.478,true
duckdb,product page,30.440,4.412,true
duckdb,product page,30.450,2.383,true
duckdb,order history,30.460,1.076,true
duckdb,product page,30.470,2.282,true
duckdb,product page,30.480,1.010,true
duckdb,product page,30.490,2.311,true
duckdb,order history,30.500,1.534,true
duckdb,product page,30.510,5.595,true
duckdb,product page,30.520,1.747,true
duckdb,order history,30.530,0.631,true
duckdb,order history,30.540,1.014,true
duckdb,order history,30.550,2.768,true
duckdb,order history,30.560,0.793,true
duckdb,product page,30.570,2.145,true
duckdb,product page,30.580,1.996,true
duckdb,order history,30.590,1.331,true
duckdb,product page,30.600,1.037,true
duckdb,product page,30.610,1.744,true
duckdb,product page,30.620,1.193,true
duckdb,order history,30.630,0.559,true
duckdb,product page,30.640,2.702,true
duckdb,product page,30.650,2.196,true
duckdb,product page,30.660,1.480,true
duckdb,product page,30.670,1.830,true
duckdb,order history,30.680,0.556,true
duckdb,product page,30.690,1.986,true
duckdb,product page,30.700,1.874,true
duckdb,product page,30.710,11.343,true
duckdb,product page,30.720,1.314,true
duckdb,order history,30.730,0.841,true
duckdb,product page,30.740,2.017,true
duckdb,order history,30.750,1.082,true
duckdb,product page,30.760,1.711,true
duckdb,product page,30.770,1.526,true
duckdb,product page,30.780,1.258,true
duckdb,product page,30.790,1.709,true
duckdb,product page,30.800,2.432,true
duckdb,order history,30.810,1.103,true
duckdb,product page,30.820,1.619,true
duckdb,product page,30.830,2.434,true
duckdb,order history,30.840,0.269,true
duckdb,product page,30.850,2.448,true
duckdb,product page,30.860,1.801,true
duckdb,order history,30.870,0.832,true
duckdb,product page,30.880,1.353,true
duckdb,product page,30.890,1.752,true
duckdb,product page,30.900,1.018,true
duckdb,checkout,30.910,15.774,true
duckdb,product page,30.920,1.189,true
duckdb,product page,30.930,1.483,true
duckdb,order history,30.940,0.923,true
duckdb,order history,30.950,1.367,true
duckdb,product page,30.960,1.580,true
duckdb,product page,30.970,0.000,true
duckdb,checkout,30.980,14.758,true
duckdb,checkout,30.990,19.325,true
duckdb,order history,31.000,-0.631,true
duckdb,order history,31.010,0.687,true
duckdb,order history,31.020,0.777,true
duckdb,order history,31.030,0.223,true
duckdb,product page,31.040,2.382,true
duckdb,checkout,31.050,16.254,true
duckdb,product page,31.060,2.246,true
duckdb,order history,31.070,2.426,true
duckdb,product page,31.080,2.054,true
duckdb,product page,31.090,1.552,true
duckdb,order history,31.100,0.981,true
duckdb,order history,31.110,0.176,true
duckdb,product page,31.120,2.352,true
duckdb,product page,31.130,2.907,true
duckdb,product page,31.140,0.144,true
duckdb,product page,31.150,1.704,true
duckdb,order history,31.160,1.015,true
duckdb,product page,31.170,3.112,true
duckdb,checkout,31.180,16.733,true
duckdb,product page,31.190,2.107,true
duckdb,order history,31.200,0.504,true
duckdb,product page,31.210,1.840,true
duckdb,product page,31.220,1.143,true
duckdb,product page,31.230,1.361,true
duckdb,product page,31.240,2.803,true
duckdb,product page,31.250,1.234,true
duckdb,order history,31.260,1.754,true
duckdb,product page,31.270,2.330,true
duckdb,order history,31.280,0.994,true
duckdb,order history,31.290,2.434,true
duckdb,product page,31.300,2.557,true
duckdb,product page,31.310,3.213,true
duckdb,product page,31.320,3.145,true
duckdb,product page,31.330,5.151,true
duckdb,product page,31.340,2.597,true
duckdb,product page,31.350,1.218,true
duckdb,checkout,31.360,22.465,true
duckdb,product page,31.370,0.799,true
duckdb,product page,31.380,2.230,true
duckdb,product page,31.390,2.504,true
duckdb,checkout,31.400,23.871,true
duckdb,product page,31.410,3.759,true
duckdb,order history,31.420,0.185,true
duckdb,order history,31.430,0.790,true
duckdb,product page,31.440,2.363,true
duckdb,product page,31.450,2.426,true
duckdb,product page,31.460,3.088,true
duckdb,product page,31.470,3.305,true
duckdb,order history,31.480,2.833,true
duckdb,order history,31.490,1.245,true
duckdb,product page,31.500,3.137,true
duckdb,product page,31.510,1.752,true
duckdb,product page,31.520,1.962,true
duckdb,product page,31.530,1.763,true
duckdb,product page,31.540,2.842,true
duckdb,order history,31.550,0.872,true
duckdb,product page,31.560,2.228,true
duckdb,product page,31.570,1.609,true
duckdb,product page,31.580,2.160,true
duckdb,order history,31.590,0.890,true
duckdb,product page,31.600,5.006,true
duckdb,product page,31.610,2.037,true
duckdb,product page,31.620,1.625,true
duckdb,order history,31.630,1.014,true
duckdb,product page,31.640,2.155,true
duckdb,product page,31.650,1.335,true
duckdb,order history,31.660,0.439,true
duckdb,checkout,31.670,23.197,true
duckdb,product page,31.680,2.916,true
duckdb,product page,31.690,3.210,true
duckdb,checkout,31.700,14.670,true
duckdb,product page,31.710,0.947,true
duckdb,product page,31.720,1.334,true
duckdb,product page,31.730,1.444,true
duckdb,product page,31.740,1.674,true
duckdb,checkout,31.750,13.076,true
duckdb,checkout,31.760,12.312,true
duckdb,product page,31.770,1.342,true
duckdb,product page,31.780,1.366,true
duckdb,order history,31.790,0.815,true
duckdb,order history,31.800,1.717,true
duckdb,product page,31.810,1.184,true
duckdb,product page,31.820,4.274,true
duckdb,checkout,31.830,23.250,true
duckdb,product page,31.840,7.833,true
duckdb,product page,31.850,3.365,true
duckdb,product page,31.860,2.658,true
duckdb,product page,31.870,3.050,true
duckdb,order history,31.880,3.015,true
duckdb,order history,31.890,0.556,true
duckdb,order history,31.900,3.991,true
duckdb,order history,31.910,0.973,true
duckdb,checkout,31.920,17.551,true
duckdb,order history,31.930,1.187,true
duckdb,product page,31.940,2.003,true
duckdb,product page,31.950,0.895,true
duckdb,product page,31.960,1.248,true
duckdb,product page,31.970,1.355,true
duckdb,product page,31.980,1.419,true
duckdb,product page,31.990,1.639,true
duckdb,product page,32.000,1.758,true
duckdb,product page,32.010,0.897,true
duckdb,product page,32.020,1.163,true
duckdb,product page,32.030,1.417,true
duckdb,checkout,32.040,21.064,true
duckdb,checkout,32.050,18.715,true
duckdb,product page,32.060,1.257,true
duckdb,product page,32.070,1.374,true
duckdb,product page,32.080,1.612,true
duckdb,product page,32.090,1.811,true
duckdb,product page,32.100,1.147,true
duckdb,order history,32.110,4.159,true
duckdb,product page,32.120,3.608,true
duckdb,product page,32.130,3.393,true
duckdb,product page,32.140,2.470,true
duckdb,product page,32.150,2.726,true
duckdb,product page,32.160,3.984,true
duckdb,product page,32.170,1.256,true
duckdb,product page,32.180,2.708,true
duckdb,product page,32.190,2.304,true
duckdb,product page,32.200,0.496,true
duckdb,order history,32.210,1.226,true
duckdb,product page,32.220,2.369,true
duckdb,checkout,32.230,16.397,true
duckdb,product page,32.240,3.553,true
duckdb,product page,32.250,5.650,true
duckdb,product page,32.260,0.728,true
duckdb,product page,32.270,1.284,true
duckdb,order history,32.280,1.516,true
duckdb,checkout,32.290,15.062,true
duckdb,product page,32.300,1.624,true
duckdb,product page,32.310,1.260,true
duckdb,product page,32.320,2.595,true
duckdb,order history,32.330,1.544,true
duckdb,product page,32.340,0.745,true
duckdb,product page,32.350,1.016,true
duckdb,checkout,32.360,13.238,true
duckdb,product page,32.370,1.385,true
duckdb,product page,32.380,1.826,true
duckdb,checkout,32.390,15.301,true
duckdb,product page,32.400,1.455,true
duckdb,product page,32.410,2.247,true
duckdb,order history,32.420,0.705,true
duckdb,product page,32.430,2.094,true
duckdb,order history,32.440,1.923,true
duckdb,product page,32.450,1.804,true
duckdb,checkout,32.460,12.589,true
duckdb,product page,32.470,1.429,true
duckdb,product page,32.480,1.669,true
duckdb,order history,32.490,-0.046,true
duckdb,order history,32.500,0.187,true
duckdb,order history,32.510,0.411,true
duckdb,order history,32.520,0.498,true
duckdb,order history,32.530,1.284,true
duckdb,product page,32.540,1.732,true
duckdb,product page,32.550,0.745,true
duckdb,product page,32.560,1.856,true
duckdb,product page,32.570,1.107,true
duckdb,product page,32.580,1.267,true
duckdb,product page,32.590,1.561,true
duckdb,product page,32.600,1.689,true
duckdb,order history,32.610,-0.866,true
duckdb,product page,32.620,1.155,true
duckdb,product page,32.630,1.387,true
duckdb,product page,32.640,1.635,true
duckdb,product page,32.650,1.701,true
duckdb,product page,32.660,1.134,true
duckdb,product page,32.670,3.807,true
duckdb,product page,32.680,1.542,true
duckdb,product page,32.690,1.245,true
duckdb,checkout,32.700,15.210,true
duckdb,product page,32.710,1.634,true
duckdb,product page,32.720,1.712,true
duckdb,product page,32.730,2.031,true
duckdb,product page,32.740,1.256,true
duckdb,product page,32.750,1.336,true
duckdb,order history,32.760,0.733,true
duckdb,product page,32.770,1.884,true
duckdb,product page,32.780,2.422,true
duckdb,product page,32.790,1.163,true
duckdb,product page,32.800,1.570,true
duckdb,product page,32.810,1.601,true
duckdb,product page,32.820,1.653,true
duckdb,product page,32.830,4.033,true
duckdb,product page,32.840,1.038,true
duckdb,product page,32.850,2.491,true
duckdb,product page,32.860,3.413,true
duckdb,product page,32.870,2.568,true
duckdb,product page,32.880,2.883,true
duckdb,product page,32.890,2.194,true
duckdb,product page,32.900,2.161,true
duckdb,product page,32.910,4.468,true
duckdb,order history,32.920,1.889,true
duckdb,product page,32.930,1.979,true
duckdb,product page,32.940,2.335,true
duckdb,checkout,32.950,17.714,true
duckdb,product page,32.960,1.884,true
duckdb,product page,32.970,1.580,true
duckdb,product page,32.980,2.099,true
duckdb,product page,32.990,2.840,true
duckdb,product page,33.000,1.836,true
duckdb,product page,33.010,1.421,true
duckdb,product page,33.020,2.039,true
duckdb,product page,33.030,2.099,true
duckdb,product page,33.040,2.873,true
duckdb,product page,33.050,2.047,true
duckdb,product page,33.060,0.977,true
duckdb,order history,33.070,3.606,true
duckdb,product page,33.080,4.456,true
duckdb,checkout,33.090,1.316,true
duckdb,product page,33.100,2.608,true
duckdb,product page,33.110,1.933,true
duckdb,product page,33.120,1.744,true
duckdb,order history,33.130,0.958,true
duckdb,order history,33.140,1.333,true
duckdb,order history,33.150,0.697,true
duckdb,product page,33.160,4.082,true
duckdb,product page,33.170,2.300,true
duckdb,order history,33.180,1.974,true
duckdb,product page,33.190,1.352,true
duckdb,product page,33.200,1.230,true
duckdb,product page,33.210,4.263,true
duckdb,product page,33.220,2.185,true
duckdb,order history,33.230,2.082,true
duckdb,order history,33.240,0.467,true
duckdb,checkout,33.250,16.050,true
duckdb,checkout,33.260,15.573,true
duckdb,product page,33.270,2.212,true
duckdb,order history,33.280,0.112,true
duckdb,checkout,33.290,14.249,true
duckdb,product page,33.300,0.514,true
duckdb,product page,33.310,0.627,true
duckdb,product page,33.320,6.547,true
duckdb,order history,33.330,-0.056,true
duckdb,product page,33.340,0.994,true
duckdb,product page,33.350,3.724,true
duckdb,product page,33.360,1.585,true
duckdb,product page,33.370,4.366,true
duckdb,product page,33.380,1.785,true
duckdb,product page,33.390,0.740,true
duckdb,checkout,33.400,12.724,true
duckdb,product page,33.410,1.094,true
duckdb,product page,33.420,1.524,true
duckdb,product page,33.430,1.827,true
duckdb,product page,33.440,1.842,true
duckdb,product page,33.450,1.137,true
duckdb,order history,33.460,4.944,true
duckdb,product page,33.470,4.226,true
duckdb,product page,33.480,3.546,true
duckdb,product page,33.490,1.407,true
duckdb,product page,33.500,2.789,true
duckdb,checkout,33.510,11.663,true
duckdb,product page,33.520,1.921,true
duckdb,checkout,33.530,29.628,true
duckdb,order history,33.540,2.377,true
duckdb,order history,33.550,4.232,true
duckdb,product page,33.560,2.485,true
duckdb,product page,33.570,1.925,true
duckdb,product page,33.580,1.537,true
duckdb,product page,33.590,0.636,true
duckdb,product page,33.600,0.962,true
