scenario,operation,second,latency_ms,ok
duckdb,order history,27.070,-0.264,true
duckdb,product page,27.080,1.288,true
duckdb,product page,27.090,0.418,true
duckdb,order history,27.100,0.207,true
duckdb,product page,27.110,0.634,true
duckdb,product page,27.120,0.673,true
duckdb,product page,27.130,1.049,true
duckdb,product page,27.140,1.052,true
duckdb,order history,27.150,-0.135,true
duckdb,product page,27.160,0.855,true
duckdb,product page,27.170,0.764,true
duckdb,product page,27.180,0.878,true
duckdb,product page,27.190,1.120,true
duckdb,product page,27.200,1.236,true
duckdb,checkout,27.210,0.166,true
duckdb,product page,27.220,1.109,true
duckdb,product page,27.230,0.049,true
duckdb,product page,27.240,1.379,true
duckdb,product page,27.250,0.416,true
duckdb,order history,27.260,0.258,true
duckdb,product page,27.270,0.713,true
duckdb,product page,27.280,0.916,true
duckdb,order history,27.290,0.578,true
duckdb,product page,27.300,0.341,true
duckdb,product page,27.310,0.440,true
duckdb,product page,27.320,0.700,true
duckdb,product page,27.330,0.739,true
duckdb,product page,27.340,1.263,true
duckdb,order history,27.350,0.534,true
duckdb,product page,27.360,1.054,true
duckdb,product page,27.370,0.272,true
duckdb,order history,27.380,0.015,true
duckdb,order history,27.390,0.179,true
duckdb,order history,27.400,0.318,true
duckdb,product page,27.410,1.060,true
duckdb,product page,27.420,1.042,true
duckdb,product page,27.430,1.209,true
duckdb,product page,27.440,0.230,true
duckdb,checkout,27.450,18.749,true
duckdb,product page,27.460,0.716,true
duckdb,product page,27.470,0.655,true
duckdb,order history,27.480,0.318,true
duckdb,product page,27.490,0.978,true
duckdb,product page,27.500,1.199,true
duckdb,product page,27.510,0.374,true
duckdb,order history,27.520,0.200,true
duckdb,product page,27.530,1.001,true
duckdb,product page,27.540,1.062,true
duckdb,order history,27.550,0.702,true
duckdb,product page,27.560,0.424,true
duckdb,product page,27.570,0.651,true
duckdb,product page,27.580,0.844,true
duckdb,product page,27.590,1.050,true
duckdb,product page,27.600,2.684,true
duckdb,product page,27.610,0.717,true
duckdb,product page,27.620,0.588,true
duckdb,product page,27.630,1.128,true
duckdb,product page,27.640,0.960,true
duckdb,order history,27.650,0.758,true
duckdb,product page,27.660,0.591,true
duckdb,order history,27.670,0.300,true
duckdb,product page,27.680,0.779,true
duckdb,product page,27.690,0.827,true
duckdb,product page,27.700,1.393,true
duckdb,order history,27.710,-0.171,true
duckdb,order history,27.720,-0.126,true
duckdb,order history,27.730,-0.014,true
duckdb,product page,27.740,1.021,true
duckdb,product page,27.750,1.127,true
duckdb,order history,27.760,0.646,true
duckdb,product page,27.770,1.063,true
duckdb,product page,27.780,1.184,true
duckdb,product page,27.790,0.495,true
duckdb,product page,27.800,0.644,true
duckdb,product page,27.810,1.087,true
duckdb,checkout,27.820,11.691,true
duckdb,checkout,27.830,10.671,true
duckdb,order history,27.840,1.032,true
duckdb,order history,27.850,0.126,true
duckdb,product page,27.860,0.793,true
duckdb,product page,27.870,1.169,true
duckdb,product page,27.880,0.339,true
duckdb,checkout,27.890,10.368,true
duckdb,order history,27.900,0.375,true
duckdb,product page,27.910,1.149,true
duckdb,product page,27.920,1.331,true
duckdb,product page,27.930,0.516,true
duckdb,product page,27.940,0.990,true
duckdb,product page,27.950,0.826,true
duckdb,checkout,27.960,12.051,true
duckdb,product page,27.970,1.879,true
duckdb,order history,27.980,-0.243,true
duckdb,checkout,27.990,10.683,true
duckdb,product page,28.000,0.864,true
duckdb,product page,28.010,0.974,true
duckdb,order history,28.020,-0.388,true
duckdb,product page,28.030,2.184,true
duckdb,product page,28.040,0.336,true
duckdb,product page,28.050,0.525,true
duckdb,product page,28.060,0.921,true
duckdb,product page,28.070,0.836,true
duckdb,product page,28.080,1.144,true
duckdb,product page,28.090,1.113,true
duckdb,checkout,28.100,14.725,true
duckdb,product page,28.110,0.411,true
duckdb,product page,28.120,0.969,true
duckdb,product page,28.130,0.921,true
duckdb,order history,28.140,0.729,true
duckdb,checkout,28.150,11.389,true
duckdb,product page,28.160,0.500,true
duckdb,order history,28.170,0.065,true
duckdb,checkout,28.180,10.613,true
duckdb,product page,28.190,1.135,true
duckdb,product page,28.200,1.736,true
duckdb,product page,28.210,1.388,true
duckdb,product page,28.220,0.379,true
duckdb,order history,28.230,0.145,true
duckdb,product page,28.240,0.695,true
duckdb,product page,28.250,-0.075,true
duckdb,product page,28.260,1.093,true
duckdb,product page,28.270,0.743,true
duckdb,product page,28.280,0.806,true
duckdb,product page,28.290,0.650,true
duckdb,product page,28.300,0.697,true
duckdb,product page,28.310,0.912,true
duckdb,checkout,28.320,10.649,true
duckdb,product page,28.330,1.100,true
duckdb,product page,28.340,0.334,true
duckdb,product page,28.350,0.443,true
duckdb,checkout,28.360,9.820,true
duckdb,order history,28.370,0.337,true
duckdb,order history,28.380,-0.512,true
duckdb,checkout,28.390,10.075,true
duckdb,product page,28.400,0.318,true
duckdb,product page,28.410,0.423,true
duckdb,product page,28.420,0.504,true
duckdb,checkout,28.430,9.320,true
duckdb,order history,28.440,0.227,true
duckdb,product page,28.450,1.005,true
duckdb,product page,28.460,1.033,true
duckdb,product page,28.470,1.129,true
duckdb,order history,28.480,-0.158,true
duckdb,order history,28.490,-0.103,true
duckdb,product page,28.500,0.540,true
duckdb,order history,28.510,0.277,true
duckdb,product page,28.520,0.034,true
duckdb,product page,28.530,1.227,true
duckdb,product page,28.540,0.171,true
duckdb,product page,28.550,0.372,true
duckdb,product page,28.560,0.930,true
duckdb,order history,28.570,0.290,true
duckdb,product page,28.580,0.850,true
duckdb,product page,28.590,1.163,true
duckdb,product page,28.600,0.638,true
duckdb,product page,28.610,0.608,true
duckdb,product page,28.620,0.758,true
duckdb,product page,28.630,0.880,true
duckdb,product page,28.640,1.107,true
duckdb,product page,28.650,1.344,true
duckdb,product page,28.660,0.381,true
duckdb,product page,28.670,0.615,true
duckdb,product page,28.680,14.513,true
duckdb,product page,28.690,0.798,true
duckdb,product page,28.700,1.005,true
duckdb,product page,28.710,1.103,true
duckdb,product page,28.720,0.178,true
duckdb,product page,28.730,0.295,true
duckdb,order history,28.740,-0.041,true
duckdb,product page,28.750,0.529,true
duckdb,product page,28.760,0.766,true
duckdb,product page,28.770,1.276,true
duckdb,order history,28.780,0.564,true
duckdb,product page,28.790,0.198,true
duckdb,product page,28.800,0.349,true
duckdb,checkout,28.810,10.569,true
duckdb,product page,28.820,0.522,true
duckdb,product page,28.830,0.684,true
duckdb,product page,28.840,0.738,true
duckdb,order history,28.850,0.465,true
duckdb,product page,28.860,1.063,true
duckdb,product page,28.870,0.176,true
duckdb,product page,28.880,0.335,true
duckdb,product page,28.890,0.573,true
duckdb,order history,28.900,0.074,true
duckdb,product page,28.910,0.731,true
duckdb,product page,28.920,-0.043,true
duckdb,product page,28.930,1.214,true
duckdb,order history,28.940,-0.266,true
duckdb,checkout,28.950,10.037,true
duckdb,product page,28.960,0.547,true
duckdb,product page,28.970,0.579,true
duckdb,product page,28.980,0.887,true
duckdb,product page,28.990,0.021,true
duckdb,product page,29.000,1.589,true
duckdb,order history,29.010,-0.323,true
duckdb,product page,29.020,0.369,true
duckdb,order history,29.030,0.170,true
duckdb,product page,29.040,0.874,true
duckdb,product page,29.050,0.984,true
duckdb,order history,29.060,0.479,true
duckdb,product page,29.070,0.190,true
duckdb,order history,29.080,-0.197,true
duckdb,product page,29.090,0.466,true
duckdb,checkout,29.100,10.468,true
duckdb,order history,29.110,0.171,true
duckdb,product page,29.120,0.729,true
duckdb,product page,29.130,0.927,true
duckdb,product page,29.140,1.047,true
duckdb,product page,29.150,1.572,true
duckdb,order history,29.160,0.298,true
duckdb,product page,29.170,0.611,true
duckdb,product page,29.180,0.642,true
duckdb,product page,29.190,0.777,true
duckdb,product page,29.200,0.089,true
duckdb,product page,29.210,1.309,true
duckdb,product page,29.220,0.420,true
duckdb,product page,29.230,0.586,true
duckdb,product page,29.240,0.724,true
duckdb,product page,29.250,0.778,true
duckdb,product page,29.260,10.033,true
duckdb,product page,29.270,0.972,true
duckdb,product page,29.280,1.234,true
duckdb,product page,29.290,0.484,true
duckdb,checkout,29.300,11.026,true
duckdb,product page,29.310,0.871,true
duckdb,product page,29.320,1.200,true
duckdb,product page,29.330,0.251,true
duckdb,product page,29.340,0.376,true
duckdb,product page,29.350,0.552,true
duckdb,product page,29.360,0.874,true
duckdb,product page,29.370,1.035,true
duckdb,product page,29.380,1.136,true
duckdb,product page,29.390,1.283,true
duckdb,product page,29.400,0.426,true
duckdb,product page,29.410,0.748,true
duckdb,order history,29.420,0.314,true
duckdb,checkout,29.430,19.186,true
duckdb,product page,29.440,1.259,true
duckdb,order history,29.450,0.812,true
duckdb,product page,29.460,0.545,true
duckdb,product page,29.470,0.627,true
duckdb,product page,29.480,0.799,true
duckdb,order history,29.490,0.270,true
duckdb,product page,29.500,1.175,true
duckdb,product page,29.510,1.199,true
duckdb,product page,29.520,1.533,true
duckdb,product page,29.530,0.538,true
duckdb,order history,29.540,0.277,true
duckdb,order history,29.550,0.582,true
duckdb,order history,29.560,-0.081,true
duckdb,order history,29.570,0.064,true
duckdb,checkout,29.580,10.316,true
duckdb,product page,29.590,0.917,true
duckdb,product page,29.600,1.018,true
duckdb,product page,29.610,1.397,true
duckdb,order history,29.620,0.590,true
duckdb,product page,29.630,0.407,true
duckdb,product page,29.640,0.587,true
duckdb,product page,29.650,0.732,true
duckdb,order history,29.660,0.344,true
duckdb,product page,29.670,0.133,true
duckdb,checkout,29.680,11.206,true
duckdb,product page,29.690,0.662,true
duckdb,product page,29.700,0.748,true
duckdb,product page,29.710,0.875,true
duckdb,product page,29.720,0.225,true
duckdb,product page,29.730,1.358,true
duckdb,product page,29.740,0.584,true
duckdb,order history,29.750,0.094,true
duckdb,product page,29.760,0.779,true
duckdb,checkout,29.770,0.566,true
duckdb,product page,29.780,1.144,true
duckdb,product page,29.790,1.188,true
duckdb,product page,29.800,0.226,true
duckdb,checkout,29.810,17.266,true
duckdb,product page,29.820,0.798,true
duckdb,checkout,29.830,16.949,true
duckdb,product page,29.840,1.246,true
duckdb,product page,29.850,1.381,true
duckdb,checkout,29.860,17.258,true
duckdb,product page,29.870,0.908,true
duckdb,product page,29.880,0.967,true
duckdb,product page,29.890,0.206,true
duckdb,product page,29.900,1.418,true
duckdb,product page,29.910,12.716,true
duckdb,order history,29.920,0.212,true
duckdb,product page,29.930,1.478,true
duckdb,order history,29.940,1.088,true
duckdb,order history,29.950,0.709,true
duckdb,order history,29.960,0.774,true
duckdb,product page,29.970,0.511,true
duckdb,product page,29.980,0.672,true
duckdb,product page,29.990,0.930,true
duckdb,product page,30.000,1.141,true
duckdb,product page,30.010,1.694,true
duckdb,order history,30.020,0.366,true
duckdb,product page,30.030,1.585,true
duckdb,product page,30.040,1.599,true
duckdb,checkout,30.050,17.620,true
duckdb,checkout,30.060,17.855,true
duckdb,order history,30.070,0.633,true
duckdb,product page,30.080,1.204,true
duckdb,product page,30.090,0.352,true
duckdb,product page,30.100,0.640,true
duckdb,product page,30.110,0.862,true
duckdb,checkout,30.120,10.336,true
duckdb,product page,30.130,1.231,true
duckdb,product page,30.140,0.484,true
duckdb,product page,30.150,0.629,true
duckdb,product page,30.160,0.947,true
duckdb,product page,30.170,0.962,true
duckdb,product page,30.180,1.311,true
duckdb,product page,30.190,0.371,true
duckdb,order history,30.200,0.089,true
duckdb,product page,30.210,0.873,true
duckdb,product page,30.220,0.876,true
duckdb,product page,30.230,0.246,true
duckdb,order history,30.240,0.820,true
duckdb,order history,30.250,-0.126,true
duckdb,product page,30.260,0.686,true
duckdb,checkout,30.270,19.198,true
duckdb,order history,30.280,0.327,true
duckdb,order history,30.290,0.390,true
duckdb,order history,30.300,0.573,true
duckdb,product page,30.310,0.176,true
duckdb,order history,30.320,-0.199,true
duckdb,product page,30.330,0.637,true
duckdb,product page,30.340,0.725,true
duckdb,order history,30.350,0.369,true
duckdb,order history,30.360,0.637,true
duckdb,product page,30.370,1.473,true
duckdb,order history,30.380,-0.138,true
duckdb,order history,30.390,-0.047,true
duckdb,product page,30.400,0.616,true
duckdb,order history,30.410,0.153,true
duckdb,product page,30.420,0.855,true
duckdb,product page,30.430,0.907,true
duckdb,product page,30.440,1.213,true
duckdb,product page,30.450,0.188,true
duckdb,product page,30.460,0.517,true
duckdb,checkout,30.470,9.907,true
duckdb,product page,30.480,0.717,true
duckdb,order history,30.490,0.339,true
duckdb,order history,30.500,0.514,true
duckdb,product page,30.510,1.444,true
duckdb,product page,30.520,1.202,true
duckdb,product page,30.530,0.379,true
duckdb,product page,30.540,0.940,true
duckdb,product page,30.550,0.689,true
duckdb,product page,30.560,0.952,true
duckdb,product page,30.570,1.131,true
duckdb,checkout,30.580,9.006,true
duckdb,product page,30.590,0.629,true
duckdb,product page,30.600,0.954,true
duckdb,order history,30.610,0.468,true
duckdb,product page,30.620,0.386,true
duckdb,checkout,30.630,9.755,true
duckdb,checkout,30.640,9.949,true
duckdb,product page,30.650,0.612,true
duckdb,product page,30.660,1.690,true
duckdb,order history,30.670,-0.239,true
duckdb,order history,30.680,-0.226,true
duckdb,product page,30.690,0.418,true
duckdb,product page,30.700,0.681,true
duckdb,product page,30.710,0.708,true
duckdb,product page,30.720,0.954,true
duckdb,product page,30.730,1.122,true
duckdb,product page,30.740,0.375,true
duckdb,product page,30.750,0.576,true
duckdb,product page,30.760,0.754,true
duckdb,product page,30.770,1.153,true
duckdb,product page,30.780,0.135,true
duckdb,product page,30.790,1.089,true
duckdb,product page,30.800,0.607,true
duckdb,product page,30.810,0.452,true
duckdb,order history,30.820,0.003,true
duckdb,product page,30.830,0.640,true
duckdb,product page,30.840,0.818,true
duckdb,order history,30.850,0.430,true
duckdb,product page,30.860,1.009,true
duckdb,product page,30.870,1.336,true
duckdb,product page,30.880,0.644,true
duckdb,product page,30.890,0.627,true
duckdb,product page,30.900,0.777,true
duckdb,order history,30.910,0.385,true
duckdb,product page,30.920,1.458,true
duckdb,product page,30.930,0.485,true
duckdb,product page,30.940,0.527,true
duckdb,order history,30.950,0.072,true
duckdb,product page,30.960,1.176,true
duckdb,checkout,30.970,15.126,true
duckdb,checkout,30.980,12.456,true
duckdb,product page,30.990,2.181,true
duckdb,product page,31.000,0.836,true
duckdb,order history,31.010,0.257,true
duckdb,order history,31.020,0.478,true
duckdb,product page,31.030,0.438,true
duckdb,order history,31.040,-0.181,true
duckdb,product page,31.050,0.355,true
duckdb,product page,31.060,0.880,true
duckdb,product page,31.070,1.106,true
duckdb,product page,31.080,1.154,true
duckdb,product page,31.090,1.417,true
duckdb,product page,31.100,1.416,true
duckdb,order history,31.110,0.445,true
duckdb,product page,31.120,0.561,true
duckdb,product page,31.130,1.271,true
duckdb,product page,31.140,1.352,true
duckdb,product page,31.150,1.418,true
duckdb,product page,31.160,1.726,true
duckdb,product page,31.170,0.684,true
duckdb,product page,31.180,0.724,true
duckdb,product page,31.190,1.245,true
duckdb,product page,31.200,1.342,true
duckdb,product page,31.210,0.753,true
duckdb,product page,31.220,1.076,true
duckdb,order history,31.230,0.387,true
duckdb,product page,31.240,0.465,true
duckdb,product page,31.250,1.644,true
duckdb,order history,31.260,0.145,true
duckdb,product page,31.270,0.805,true
duckdb,product page,31.280,1.120,true
duckdb,order history,31.290,0.600,true
duckdb,order history,31.300,0.718,true
duckdb,checkout,31.310,19.998,true
duckdb,product page,31.320,0.611,true
duckdb,product page,31.330,0.583,true
duckdb,product page,31.340,0.792,true
duckdb,product page,31.350,0.957,true
duckdb,product page,31.360,1.078,true
duckdb,order history,31.370,-0.337,true
duckdb,product page,31.380,0.416,true
duckdb,order history,31.390,0.024,true
duckdb,product page,31.400,0.797,true
duckdb,product page,31.410,1.431,true
duckdb,order history,31.420,0.404,true
duckdb,product page,31.430,1.101,true
duckdb,product page,31.440,0.322,true
duckdb,product page,31.450,0.524,true
duckdb,product page,31.460,0.570,true
duckdb,product page,31.470,0.812,true
duckdb,order history,31.480,-0.463,true
duckdb,product page,31.490,1.186,true
duckdb,order history,31.500,-0.146,true
duckdb,product page,31.510,0.531,true
duckdb,checkout,31.520,18.581,true
duckdb,product page,31.530,0.900,true
duckdb,product page,31.540,1.089,true
duckdb,checkout,31.550,10.029,true
duckdb,order history,31.560,0.726,true
duckdb,product page,31.570,0.481,true
duckdb,product page,31.580,1.096,true
duckdb,product page,31.590,0.727,true
duckdb,product page,31.600,1.156,true
duckdb,product page,31.610,0.091,true
duckdb,product page,31.620,1.200,true
duckdb,product page,31.630,0.374,true
duckdb,order history,31.640,0.129,true
duckdb,order history,31.650,0.205,true
duckdb,product page,31.660,0.289,true
duckdb,product page,31.670,1.155,true
duckdb,checkout,31.680,9.309,true
duckdb,product page,31.690,0.284,true
duckdb,product page,31.700,0.550,true
duckdb,checkout,31.710,8.905,true
duckdb,product page,31.720,0.894,true
duckdb,checkout,31.730,9.428,true
duckdb,product page,31.740,1.188,true
duckdb,product page,31.750,0.743,true
duckdb,product page,31.760,0.457,true
duckdb,product page,31.770,0.623,true
duckdb,product page,31.780,0.699,true
duckdb,product page,31.790,0.840,true
duckdb,product page,31.800,1.016,true
duckdb,product page,31.810,1.065,true
duckdb,product page,31.820,0.291,true
duckdb,product page,31.830,0.374,true
duckdb,checkout,31.840,9.970,true
duckdb,product page,31.850,0.894,true
duckdb,checkout,31.860,10.051,true
duckdb,product page,31.870,1.204,true
duckdb,product page,31.880,0.318,true
duckdb,product page,31.890,0.398,true
duckdb,product page,31.900,0.542,true
duckdb,product page,31.910,0.707,true
duckdb,product page,31.920,0.027,true
duckdb,product page,31.930,1.227,true
duckdb,order history,31.940,-0.165,true
duckdb,product page,31.950,0.422,true
duckdb,product page,31.960,0.553,true
duckdb,checkout,31.970,10.930,true
duckdb,product page,31.980,0.928,true
duckdb,product page,31.990,1.048,true
duckdb,product page,32.000,0.227,true
duckdb,product page,32.010,0.243,true
duckdb,order history,32.020,-0.050,true
duckdb,product page,32.030,0.913,true
duckdb,order history,32.040,0.059,true
duckdb,product page,32.050,0.763,true
duckdb,product page,32.060,2.598,true
duckdb,order history,32.070,-0.509,true
duckdb,product page,32.080,1.030,true
duckdb,product page,32.090,0.237,true
duckdb,product page,32.100,0.353,true
duckdb,product page,32.110,0.608,true
duckdb,product page,32.120,0.772,true
duckdb,order history,32.130,0.964,true
duckdb,order history,32.140,-0.030,true
duckdb,product page,32.150,0.614,true
duckdb,checkout,32.160,18.654,true
duckdb,order history,32.170,0.408,true
duckdb,product page,32.180,1.046,true
duckdb,product page,32.190,1.331,true
duckdb,product page,32.200,0.690,true
duckdb,product page,32.210,0.754,true
duckdb,product page,32.220,1.008,true
duckdb,product page,32.230,1.415,true
duckdb,order history,32.240,0.057,true
duckdb,order history,32.250,0.219,true
duckdb,order history,32.260,0.358,true
duckdb,product page,32.270,1.088,true
duckdb,product page,32.280,1.145,true
duckdb,product page,32.290,1.367,true
duckdb,product page,32.300,0.463,true
duckdb,product page,32.310,9.809,true
duckdb,product page,32.320,0.692,true
duckdb,checkout,32.330,10.114,true
duckdb,order history,32.340,0.483,true
duckdb,checkout,32.350,10.409,true
duckdb,product page,32.360,0.365,true
duckdb,product page,32.370,0.441,true
duckdb,order history,32.380,-0.021,true
duckdb,product page,32.390,0.585,true
duckdb,order history,32.400,0.406,true
duckdb,order history,32.410,0.445,true
duckdb,product page,32.420,1.150,true
duckdb,order history,32.430,0.721,true
duckdb,product page,32.440,0.467,true
duckdb,product page,32.450,0.540,true
duckdb,order history,32.460,0.086,true
duckdb,checkout,32.470,10.536,true
duckdb,product page,32.480,0.096,true
duckdb,order history,32.490,0.585,true
duckdb,checkout,32.500,9.290,true
duckdb,order history,32.510,-0.053,true
duckdb,product page,32.520,1.230,true
duckdb,order history,32.530,0.410,true
duckdb,order history,32.540,0.557,true
duckdb,product page,32.550,1.267,true
duckdb,product page,32.560,0.388,true
duckdb,product page,32.570,0.588,true
duckdb,order history,32.580,0.281,true
duckdb,product page,32.590,0.872,true
duckdb,product page,32.600,1.263,true
duckdb,product page,32.610,1.160,true
duckdb,product page,32.620,0.617,true
duckdb,order history,32.630,-0.106,true
duckdb,product page,32.640,0.787,true
duckdb,product page,32.650,0.921,true
duckdb,product page,32.660,0.126,true
duckdb,order history,32.670,0.733,true
duckdb,product page,32.680,0.327,true
duckdb,order history,32.690,0.686,true
duckdb,product page,32.700,1.153,true
duckdb,product page,32.710,1.257,true
duckdb,order history,32.720,0.620,true
duckdb,checkout,32.730,12.040,true
duckdb,product page,32.740,0.554,true
duckdb,product page,32.750,0.873,true
duckdb,product page,32.760,1.051,true
duckdb,order history,32.770,-0.289,true
duckdb,order history,32.780,-0.178,true
duckdb,product page,32.790,0.474,true
duckdb,product page,32.800,0.884,true
duckdb,product page,32.810,0.850,true
duckdb,product page,32.820,1.258,true
duckdb,product page,32.830,0.480,true
duckdb,product page,32.840,0.944,true
duckdb,product page,32.850,1.037,true
duckdb,product page,32.860,1.146,true
duckdb,product page,32.870,1.274,true
duckdb,product page,32.880,1.492,true
duckdb,product page,32.890,0.502,true
duckdb,order history,32.900,0.107,true
duckdb,product page,32.910,0.856,true
duckdb,product page,32.920,1.055,true
duckdb,order history,32.930,0.846,true
duckdb,product page,32.940,1.485,true
duckdb,product page,32.950,0.770,true
duckdb,order history,32.960,0.579,true
duckdb,order history,32.970,0.574,true
duckdb,product page,32.980,1.314,true
duckdb,product page,32.990,0.468,true
duckdb,product page,33.000,0.704,true
duckdb,product page,33.010,0.985,true
duckdb,product page,33.020,0.052,true
duckdb,product page,33.030,1.303,true
duckdb,product page,33.040,0.360,true
duckdb,product page,33.050,1.224,true
duckdb,product page,33.060,1.289,true
duckdb,product page,33.070,1.254,true
duckdb,product page,33.080,0.525,true
duckdb,product page,33.090,0.629,true
duckdb,product page,33.100,0.775,true
duckdb,product page,33.110,0.920,true
duckdb,product page,33.120,1.810,true
duckdb,product page,33.130,1.807,true
duckdb,order history,33.140,0.238,true
duckdb,product page,33.150,0.636,true
duckdb,product page,33.160,0.792,true
duckdb,product page,33.170,0.970,true
duckdb,product page,33.180,10.297,true
duckdb,product page,33.190,1.299,true
duckdb,product page,33.200,1.338,true
duckdb,product page,33.210,0.810,true
duckdb,product page,33.220,1.490,true
duckdb,product page,33.230,1.903,true
duckdb,order history,33.240,0.858,true
duckdb,product page,33.250,0.524,true
duckdb,product page,33.260,0.938,true
duckdb,product page,33.270,0.797,true
duckdb,product page,33.280,1.129,true
duckdb,product page,33.290,1.165,true
duckdb,order history,33.300,0.731,true
duckdb,product page,33.310,0.352,true
duckdb,product page,33.320,0.630,true
duckdb,product page,33.330,0.823,true
duckdb,product page,33.340,1.167,true
duckdb,checkout,33.350,10.695,true
duckdb,product page,33.360,1.446,true
duckdb,product page,33.370,0.890,true
duckdb,product page,33.380,1.069,true
duckdb,product page,33.390,0.147,true
duckdb,product page,33.400,1.379,true
duckdb,product page,33.410,0.557,true
duckdb,product page,33.420,0.814,true
duckdb,product page,33.430,0.930,true
duckdb,product page,33.440,0.981,true
duckdb,product page,33.450,1.109,true
duckdb,product page,33.460,0.265,true
duckdb,product page,33.470,0.338,true
duckdb,product page,33.480,0.486,true
duckdb,order history,33.490,0.115,true
duckdb,product page,33.500,0.756,true
duckdb,product page,33.510,0.788,true
duckdb,order history,33.520,0.381,true
duckdb,product page,33.530,1.087,true
duckdb,product page,33.540,0.258,true
duckdb,product page,33.550,0.651,true
duckdb,product page,33.560,0.664,true
duckdb,product page,33.570,0.788,true
duckdb,product page,33.580,0.021,true
duckdb,product page,33.590,1.234,true
duckdb,product page,33.600,0.354,true
duckdb,product page,33.610,0.483,true
duckdb,order history,33.620,0.259,true
duckdb,order history,33.630,0.361,true
duckdb,product page,33.640,10.051,true
duckdb,product page,33.650,0.308,true
duckdb,product page,33.660,0.450,true
duckdb,product page,33.670,0.657,true
duckdb,product page,33.680,0.824,true
duckdb,product page,33.690,0.949,true
duckdb,product page,33.700,1.192,true
duckdb,product page,33.710,0.369,true
duckdb,product page,33.720,0.498,true
duckdb,product page,33.730,0.726,true
duckdb,product page,33.740,0.908,true
duckdb,product page,33.750,1.025,true
duckdb,order history,33.760,0.708,true
duckdb,product page,33.770,0.342,true
duckdb,product page,33.780,1.722,true
duckdb,order history,33.790,0.136,true
duckdb,order history,33.800,0.267,true
duckdb,product page,33.810,0.971,true
duckdb,checkout,33.820,9.568,true
duckdb,product page,33.830,0.211,true
duckdb,product page,33.840,0.524,true
duckdb,order history,33.850,0.101,true
duckdb,order history,33.860,0.324,true
duckdb,product page,33.870,0.233,true
duckdb,product page,33.880,1.232,true
duckdb,product page,33.890,0.336,true
duckdb,checkout,33.900,9.526,true
duckdb,product page,33.910,0.627,true
duckdb,product page,33.920,0.717,true
duckdb,product page,33.930,0.964,true
duckdb,order history,33.940,0.511,true
duckdb,product page,33.950,1.333,true
duckdb,product page,33.960,0.422,true
duckdb,product page,33.970,0.552,true
duckdb,product page,33.980,0.593,true
duckdb,checkout,33.990,10.227,true
duckdb,checkout,34.000,9.755,true
duckdb,product page,34.010,1.448,true
duckdb,product page,34.020,0.776,true
duckdb,order history,34.030,0.082,true
duckdb,product page,34.040,0.618,true
duckdb,product page,34.050,2.429,true
duckdb,checkout,34.060,10.535,true
duckdb,checkout,34.070,10.373,true
duckdb,product page,34.080,0.439,true
duckdb,checkout,34.090,10.956,true
duckdb,product page,34.100,0.890,true
duckdb,product page,34.110,0.912,true
duckdb,product page,34.120,1.287,true
duckdb,product page,34.130,2.568,true
duckdb,product page,34.140,1.378,true
duckdb,product page,34.150,1.322,true
duckdb,order history,34.160,1.031,true
duckdb,product page,34.170,0.683,true
duckdb,order history,34.180,0.034,true
duckdb,product page,34.190,1.083,true
duckdb,product page,34.200,0.282,true
duckdb,order history,34.210,0.855,true
duckdb,product page,34.220,0.396,true
duckdb,product page,34.230,0.567,true
duckdb,product page,34.240,1.129,true
duckdb,product page,34.250,0.362,true
duckdb,order history,34.260,0.714,true
duckdb,product page,34.270,0.514,true
duckdb,order history,34.280,1.040,true
duckdb,checkout,34.290,17.158,true
duckdb,order history,34.300,0.516,true
duckdb,product page,34.310,1.137,true
duckdb,product page,34.320,1.290,true
duckdb,product page,34.330,0.589,true
duckdb,product page,34.340,0.638,true
duckdb,product page,34.350,0.619,true
duckdb,product page,34.360,1.088,true
duckdb,product page,34.370,0.711,true
duckdb,product page,34.380,0.562,true
duckdb,order history,34.390,0.146,true
duckdb,product page,34.400,0.911,true
duckdb,product page,34.410,0.996,true
duckdb,product page,34.420,1.404,true
duckdb,product page,34.430,0.640,true
duckdb,order history,34.440,0.099,true
duckdb,product page,34.450,0.907,true
duckdb,product page,34.460,0.657,true
duckdb,product page,34.470,0.905,true
duckdb,checkout,34.480,19.950,true
duckdb,product page,34.490,1.280,true
duckdb,product page,34.500,1.308,true
duckdb,product page,34.510,0.847,true
duckdb,product page,34.520,1.418,true
duckdb,product page,34.530,0.665,true
duckdb,product page,34.540,0.801,true
duckdb,product page,34.550,0.374,true
duckdb,product page,34.560,1.183,true
duckdb,order history,34.570,-0.194,true
duckdb,checkout,34.580,9.404,true
duckdb,order history,34.590,0.038,true
duckdb,product page,34.600,0.733,true
duckdb,product page,34.610,0.906,true
duckdb,product page,34.620,0.982,true
duckdb,product page,34.630,1.210,true
duckdb,product page,34.640,0.703,true
duckdb,product page,34.650,0.667,true
duckdb,product page,34.660,0.426,true
duckdb,product page,34.670,0.792,true
duckdb,order history,34.680,0.394,true
duckdb,product page,34.690,0.977,true
duckdb,product page,34.700,1.214,true
duckdb,product page,34.710,0.280,true
duckdb,checkout,34.720,10.449,true
duckdb,product page,34.730,1.342,true
duckdb,product page,34.740,1.026,true
duckdb,product page,34.750,1.165,true
duckdb,product page,34.760,1.127,true
duckdb,product page,34.770,0.592,true
